MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_std,MFCC2_std,MFCC3_std,MFCC4_std,MFCC5_std,MFCC6_std,MFCC7_std,MFCC8_std,MFCC9_std,MFCC10_std,MFCC11_std,MFCC12_std,MFCC13_std,Centroid_mean,Centroid_std,Bandwidth_mean,Bandwidth_std,Rolloff_mean,Rolloff_std,ZCR_mean,ZCR_std,RMS_mean,RMS_std,Contrast1_mean,Contrast2_mean,Contrast3_mean,Contrast4_mean,Contrast5_mean,Contrast6_mean,Contrast7_mean,Contrast1_std,Contrast2_std,Contrast3_std,Contrast4_std,Contrast5_std,Contrast6_std,Contrast7_std,Instrument
-16.92055321,104.6009369,-0.799571574,38.00101852,9.762435913,-4.135366917,4.203011513,2.377182245,-6.25009346,5.050805569,-4.316958427,-3.397077799,-9.885068893,31.05943298,14.25126171,9.299777985,7.167710304,6.881083488,8.995718002,6.40874052,5.67212677,6.774529934,6.504693508,5.582587719,4.619824886,6.40079546,1975.242895,324.9078032,2350.654501,212.918785,4091.060134,821.3849005,0.076825421,0.018893835,0.270619959,0.04782417,24.10034733,14.77785222,18.82209851,18.89569772,18.10161213,19.45038644,46.61069719,5.00255232,3.931570061,3.888686822,3.445356013,2.769181039,2.600712959,4.662891846,gel
-11.03710365,93.70630646,3.89353919,43.51569366,9.656442642,2.137096882,1.806057215,4.355459213,-7.819794655,1.982509017,-6.533527851,-2.567967176,-7.608189106,33.30076981,17.66652679,13.62189674,7.746164322,5.048914909,7.222703457,5.989639759,5.512962818,6.213144779,5.726249218,4.396468163,4.623533726,4.425960541,2129.296515,396.1931757,2467.436555,311.0034319,4711.547664,1124.261725,0.074034706,0.019460628,0.313430578,0.054976042,24.12096993,16.64549595,18.30035932,17.87612218,17.49345984,18.31641919,46.81938212,5.87135905,4.243590337,3.325041208,3.036726614,2.688376584,2.745546061,5.035251258,gel
-19.859375,100.3093491,-2.716832638,39.75580597,5.031235695,-1.567347288,5.761003494,6.551994324,-1.05630219,2.953600407,-10.81403065,-4.164196491,-7.064742088,26.57870865,11.90599918,10.24028969,6.08586216,7.632768154,6.399132729,6.03992033,4.778648376,6.21189785,6.104762554,4.997282982,4.822779179,5.296042442,2029.093302,293.2931825,2321.846766,221.4689587,4222.412673,759.2911466,0.086726262,0.020170338,0.269449234,0.038524028,24.33564674,15.92944653,21.60340126,21.65497921,19.32469179,19.94773074,46.60697918,4.882500533,4.22663405,3.955306857,3.930076059,2.795526928,3.138851141,5.031443334,gel
-70.28675079,108.1006012,-23.64498711,64.52333832,12.93738747,8.428483963,-3.748476505,-1.879961729,-1.864925146,-4.56683445,-4.182444572,-1.258675694,-3.61079216,46.69870377,25.92020988,26.44060898,16.75323296,9.093818665,6.765851974,9.551234245,8.123000145,10.01529217,6.137298584,5.9285326,5.308868408,4.511949539,1928.399332,548.8902868,2015.591938,514.897475,4021.822604,1305.139306,0.09767503,0.026189808,0.239740953,0.053516626,21.08589259,17.6421034,23.81075451,20.42290687,22.13925678,23.17379333,46.60794542,5.396111778,4.062193299,4.689345389,4.133853586,3.976687852,5.677592753,5.964989567,gel
-53.20537567,112.0324707,-31.81179047,70.69403839,11.17143726,8.910336494,-4.073532104,0.738435626,3.363175869,-5.162440777,-1.237191081,0.368431777,-3.977536201,41.75411987,26.95453072,28.12108231,18.13504601,9.449212074,7.029091835,7.514559746,6.73716259,10.38000298,5.214014053,6.850134373,5.718712807,4.900398731,1917.362088,547.5170737,1946.353104,497.1159517,3909.435847,1230.090161,0.097186749,0.036741509,0.256333321,0.052303836,21.17388391,18.46860339,20.84069411,20.26604068,21.22567731,21.86505913,46.24904087,5.384115634,4.534385438,4.198161789,3.468033809,3.197722259,3.80886565,5.258175147,gel
-56.74650955,113.8154602,-39.06085587,71.21365356,14.25026035,4.708003998,-4.596702099,2.357326508,8.225308418,1.912522078,4.081396103,1.845606089,-4.304708481,38.89373398,26.20860291,24.30639076,14.53698254,9.544330597,9.204919815,8.00673008,6.742117882,9.338457108,8.083105087,7.068450451,9.805059433,10.59291172,1938.756827,438.0129504,1847.622214,428.4061486,3707.769118,993.2703483,0.125567157,0.039601747,0.258681148,0.050141655,20.0219766,16.3107271,18.97799923,19.82671356,21.39505356,23.55820385,46.58494727,4.680289094,4.058359811,4.338574195,3.622144377,4.318576232,4.526481579,5.929468332,gel
-175.1775055,88.83060455,-52.07740402,59.99547195,6.915957451,27.25040627,12.55784416,10.77570248,2.572633266,4.003009796,-3.296750784,-3.655766964,-13.40518856,51.75583267,22.6954155,21.50475311,10.95192909,11.1445961,8.744940758,10.49797249,7.144285202,6.940468311,6.683410645,6.444012165,9.854687691,10.93034172,2083.022709,490.7149813,1852.960341,294.5372262,4024.307204,711.2169147,0.099098558,0.049684455,0.098037109,0.074192032,23.57110225,19.26980858,20.22574295,19.05013642,16.17589954,20.7939799,53.08921662,6.764396618,4.90994953,5.205434322,3.885352546,2.720926947,3.600328573,6.325728506,gel
-217.4496307,83.46551514,-42.36525726,71.87113953,13.77943134,18.50733566,7.688369274,7.265378475,12.54782295,15.15513229,6.438555717,8.757555008,9.440957069,75.98741913,24.63062477,31.05187988,12.50233269,17.8196125,13.0671072,10.51715565,10.13663673,13.32816696,10.45110703,8.95499897,8.25053215,10.05219555,1934.568735,416.0240327,1811.521738,361.2607948,3867.611741,712.2492576,0.095214844,0.038556195,0.091151685,0.061568487,24.62703995,17.6424439,23.52976253,20.28937384,20.06812504,23.63988569,52.82580849,6.713798039,4.417927225,7.6885365,4.838066753,3.987171124,5.999861617,8.316971052,gel
-259.0996094,80.12369537,-8.789058685,77.57223511,11.44309807,34.95107269,13.7349596,5.331974983,4.773265839,10.17043781,3.245490551,7.902467728,1.936915517,118.1121674,31.96175194,51.93715668,18.12285995,17.45606804,12.58138084,12.47973919,13.00588226,12.10759735,9.152173996,9.244299889,11.55111408,9.648813248,1609.479399,688.7047166,1793.368128,507.4749507,3408.954515,1513.845949,0.057966496,0.046972642,0.105735205,0.05654918,26.59693211,18.78887647,21.29038897,20.04714485,19.21778325,21.85627566,52.20127092,6.659591156,4.68405534,7.196782868,5.72629288,4.2992275,4.345793686,6.246981135,gel
-72.90977478,105.9733887,-38.17850876,76.88697052,5.31822443,-10.48165798,16.42480659,1.809136033,-3.080438137,6.61357832,-10.47416019,0.828108191,-0.611530721,58.96516418,25.33450317,29.979105,14.28087902,13.39843845,9.148860931,6.823680878,10.27121639,8.203672409,7.426917553,4.984619141,6.290514946,6.174580574,2130.30146,424.0236788,1854.844644,411.1134749,3893.948505,747.9130462,0.150721154,0.055622046,0.24551861,0.069956578,20.09719207,16.40988297,19.55354055,18.88718343,21.71466792,30.13444584,48.42522694,4.479694022,4.555599935,4.062148079,3.709739228,3.465600283,5.101269443,6.366114126,gel
-65.70220947,109.519455,-40.15060806,75.74523926,0.156364515,-8.58144474,21.82112312,0.163335711,-2.412236214,5.818295479,-7.766201019,3.601823807,-0.111099683,50.44308472,30.09096718,34.27080917,17.04074287,14.82637978,9.157626152,9.83946991,8.931304932,7.831915855,7.114552498,5.138174057,8.546265602,8.242695808,2162.530763,428.0355544,1889.244293,465.7508279,4009.813702,820.4121463,0.155904447,0.056563103,0.245840132,0.058784999,19.69831524,14.30201327,19.36043612,19.42965433,21.0847289,30.27140499,46.96049048,5.676997255,4.182578678,4.226262627,3.577914365,3.439121986,5.785002934,5.415113623,gel
-189.1607819,107.9154358,-71.6227951,75.06141663,-7.550181866,-32.73049164,20.33945656,-15.15548706,-20.1347332,-7.141471863,-11.48833561,-9.54337883,8.763694763,79.95178986,34.88120651,22.15263557,14.04953766,12.91019535,14.85420132,9.099151611,8.018393517,15.96830463,9.312383652,7.682439327,9.520897865,19.19117165,2205.679553,483.4369479,1317.683147,93.91999574,3495.335787,324.7377213,0.177918419,0.079294166,0.190088019,0.071260415,20.40691538,15.50892039,26.94572019,22.85506066,27.68866503,39.33766156,45.99281983,4.492660045,4.718949584,6.442173282,5.04811566,6.679628093,5.96390205,7.22406028,gel
-60.75980377,80.67714691,0.620429993,64.34453583,-1.600213528,12.07894993,-9.455271721,11.24274158,-8.205417633,-2.877759695,-0.828747571,7.406311035,-0.797686815,36.12061691,16.35680771,11.40367794,11.95664215,8.019199371,6.449412823,6.631544113,4.690564156,5.227208614,4.064744949,5.827925682,4.515619278,4.466195583,2358.648746,473.8332818,2325.672555,243.1026351,4932.511456,767.9380431,0.108101713,0.03793054,0.188769236,0.04698319,24.57823937,18.04239178,20.69765849,20.51123281,22.97151233,18.68405581,50.38900547,5.265509789,4.423294778,4.994562883,3.953683549,3.256441429,3.083564705,6.43345614,gel
-48.45557404,83.76373291,-4.368425846,57.19438553,-7.441195011,5.066523075,-13.03901196,10.14689636,-4.446485519,5.043084145,8.485626221,13.35152149,2.715055704,32.43269348,16.58070946,15.30788326,8.908345222,9.597524643,5.606104374,6.804801464,5.199153423,5.835448742,5.825769901,6.311157227,6.961306095,8.320394516,2389.41505,445.7580038,2291.000486,246.5268795,4885.469689,770.171649,0.124188702,0.03632677,0.196585,0.047416545,24.74100229,15.25105837,20.58632372,18.57676209,21.99687633,19.58731663,50.54681356,5.297683417,4.270130987,3.679366729,3.575744144,3.339479354,3.451378669,5.582361581,gel
-42.93092346,82.48536682,-2.202456951,55.22608185,-12.02992439,3.828182459,-7.761940002,19.29200745,-0.373093158,2.764511585,-0.511504889,5.332116127,-6.42090559,37.50909042,13.87280941,15.93580532,8.926965714,7.35199976,6.834706783,8.659449577,9.145185471,7.249607086,5.070752144,6.533995628,6.62012291,7.929794788,2453.194278,401.9348517,2351.472,216.3890225,5054.174053,668.051311,0.135238882,0.031387902,0.192341208,0.051778235,25.72192222,14.92426545,18.66556697,20.9317023,21.0143919,19.14979531,50.46321188,5.279502162,3.560888593,4.512876817,4.329438757,3.624110581,3.627056814,5.989514585,gel
-28.58328247,124.5827637,-70.96877289,64.74248505,-12.51517391,-4.590313435,-7.838856697,-9.445878029,6.802239418,-6.849550247,-2.657286644,-11.23941422,-10.71739006,46.37722015,27.6528244,42.52852249,14.03572273,20.20528221,6.048493385,5.775835991,9.808241844,6.185277939,8.385219574,5.382763386,8.67181015,6.477372169,2073.553633,226.3752647,1737.093564,466.510604,3828.437876,576.9930855,0.12431265,0.038803448,0.271664113,0.061971888,19.06621303,14.95969671,19.18460573,18.77992076,17.45575468,22.22388115,47.59728794,5.400420941,4.745806203,5.16109996,3.337944028,2.511629027,4.24507193,6.163190229,gel
-36.2058754,118.1806564,-60.88879776,68.87229919,1.463787794,-3.305875063,-11.35069752,-4.950210571,9.518650055,-1.69497788,-1.281893492,-5.815359592,-6.653442383,53.93014908,32.2449379,30.40122795,15.08152103,16.44108582,6.85047102,8.716054916,6.895790577,6.243223667,7.192466736,6.824339867,7.403059959,6.604402065,2028.955526,392.942613,1735.601523,438.8458123,3703.710938,751.89123,0.124673227,0.046286954,0.279655278,0.072090805,19.28301895,16.79164455,16.98167706,18.22310449,18.66274369,20.95516297,47.58554854,5.228225586,4.988887248,3.952319928,2.9984163,3.335729885,3.399754601,6.161149602,gel
-86.10290527,82.85543823,-74.7854538,71.2658844,-16.2576561,-4.181138039,-8.777010918,-7.398400307,4.827545166,-10.8549118,-4.327165604,-11.65033627,-12.18499088,78.25492859,23.00856781,45.83834839,13.56518841,23.1094799,7.487636566,6.952076435,11.2135725,6.357115746,11.37557793,5.516075611,10.85485649,8.023094177,2452.923818,296.7039045,1771.107449,548.2435315,4348.547551,916.1575934,0.168314303,0.03319967,0.215881571,0.076281056,18.22712727,19.23071002,21.65531382,25.09731569,22.7503827,26.01217961,49.24648013,4.375711721,4.944387579,5.832475154,5.746690841,4.506598162,6.051915443,6.473387762,gel
-266.2210999,219.0121765,19.68333626,25.23044205,31.00493622,0.035426449,-0.385916144,4.116210461,4.627917767,-0.517793953,-18.37181664,-23.18683434,-3.626209259,56.91813278,13.30042171,37.34092331,7.249622822,9.31952095,8.865029335,5.636965752,5.386701584,6.46070528,6.874531269,7.404247284,7.377243996,6.501883507,493.7687076,156.7867107,719.7236894,108.8967943,761.6956505,353.4264904,0.029721304,0.009721654,0.204944164,0.056725688,30.35564812,17.24974654,27.03479765,23.77127148,23.87507066,19.32512533,41.4492391,5.707758567,3.292122211,3.593061662,3.078413658,4.665211969,4.216001211,4.88988629,gel
-253.8463287,191.5744171,19.53947639,38.11442184,30.55850792,1.714067698,-5.682482243,4.941018105,4.454549313,4.659640312,-7.009115696,-8.385267258,5.136445999,80.83886719,43.25711441,22.91933632,15.96987534,16.37638092,9.693484306,9.114097595,5.432721138,8.200791359,5.38102293,9.443450928,10.38366318,6.94777441,677.8488526,493.3505454,1012.405644,512.5219327,1296.878568,1196.981302,0.029927885,0.018275577,0.161272749,0.044422176,30.08410956,15.83547688,22.29705957,19.96383298,24.7962703,19.99334913,43.87657424,5.380626693,3.823019132,5.018648001,4.379241382,3.756687651,3.248682591,6.136039797,gel
-162.9114227,137.4886322,17.66888809,61.70768356,8.489009857,10.81793213,-1.824183702,11.35860157,-3.397377729,6.0569911,-3.650343657,-14.53259468,-12.17403507,83.58502197,49.14014435,21.44239426,21.88330078,13.93950748,11.3710947,8.864572525,6.27327919,9.011109352,5.433169365,5.632073402,5.847796917,3.567758799,1154.832186,597.3425057,1635.267256,639.3119719,2717.821514,1587.207499,0.037533804,0.020281687,0.223029643,0.05147421,30.07538682,17.06194742,22.69404512,20.50921291,20.61159632,19.62425785,51.55769435,5.662356065,3.5782441,5.051524652,3.919824937,2.183062401,2.143009097,8.949695833,gel
-61.27101135,55.85522079,-7.130512238,65.3704834,25.3798542,3.871559858,7.88152504,0.644304633,9.663980484,11.26758575,13.58113956,17.69225502,10.54881573,31.59584618,19.68409538,16.18922997,11.23361397,8.616771698,6.532366276,9.07818222,7.746603012,6.031137466,10.17782593,8.446907043,7.898642063,6.474340439,2437.900769,477.6209545,2534.746803,331.7727106,4902.530611,1133.225062,0.094921875,0.020803444,0.281656891,0.049194939,20.71172216,15.97140572,21.46945481,20.36754412,22.97273081,22.83720169,42.73308434,4.521403223,4.248122996,4.14700463,3.854509166,3.698816728,3.485444934,5.286707301,gel
-74.46503448,61.59738922,-11.43922138,66.04690552,30.93022537,2.928012609,11.41213608,-2.411060095,10.08414173,8.125184059,14.39339161,19.59907532,12.61076641,30.8970108,17.1606617,14.68535995,12.71627522,7.721610069,6.205334663,7.634030819,7.800201416,7.023259163,7.997181416,9.666845322,10.61614513,7.165496349,2303.492405,439.9202955,2478.341417,367.0582823,4666.576397,1197.74078,0.089471905,0.018881139,0.272192746,0.045570247,21.06491708,16.78141712,23.28085862,21.02802601,23.15795564,25.26854836,41.13574683,4.296642238,4.284430333,3.854269358,2.884666832,3.504875852,4.345678255,4.082634325,gel
-54.67737198,68.43042755,-25.21974564,69.9436264,28.00066185,-2.347095728,7.184274197,-4.181760311,17.06755257,11.1468811,16.63842773,17.65564537,11.98623848,22.86242485,14.78802395,17.07038689,10.4456768,6.649628162,6.114305496,7.154722214,7.258135319,7.827885628,9.875130653,8.345931053,8.531449318,6.259937763,2244.341362,235.9253177,2305.093291,301.7865338,4244.691256,441.5842817,0.095511569,0.017853238,0.283762872,0.044754058,20.17170086,14.62788128,19.98525182,19.34502919,20.45841983,25.2726951,40.72986637,4.047161362,3.755142233,4.601780929,3.735570272,4.121685956,3.908808063,3.516856891,gel
-9.518665314,99.49619293,-42.32817078,32.39104462,-14.87504101,-1.12848866,-7.01938343,2.857728243,5.638803482,0.81432128,-4.706655979,2.782827377,-9.122617722,22.99603653,19.59403229,17.35223579,11.45019913,8.332884789,6.981462002,7.978795528,6.936982155,8.075816154,6.301421165,6.561982155,6.680369854,5.152532101,2226.041827,360.4995178,2039.132768,328.0968076,4344.903471,782.9759259,0.112864333,0.020985357,0.238846794,0.048949461,17.09682411,13.53011281,18.48505696,18.1635477,17.8156351,18.13000523,46.99287101,4.779535162,3.519432639,3.179976217,3.830465448,1.945526821,2.316432764,4.766339755,gel
28.26830101,86.94335938,-9.305274963,28.39045143,7.258480072,3.213059187,5.080185413,4.996713161,-4.846870422,3.103809118,4.859017849,2.569084167,-6.205945015,13.8338604,8.814272881,7.494571209,5.127436638,3.74043107,6.861512661,4.721185684,5.152326107,5.225528717,6.989338875,5.13088131,4.089742661,4.285911083,2466.301763,241.4182366,2503.704348,166.6448024,5019.306828,649.7522366,0.151074219,0.027703609,0.287604302,0.026292196,22.13493754,12.66360544,15.23664,16.42895617,20.24109275,16.9216594,47.53812157,5.489640315,3.443531354,3.264586309,2.83186189,2.574614039,1.666545634,4.273104679,gel
39.08675766,91.5085907,-13.97884655,23.9786644,3.078973293,3.630139589,4.708632469,3.509295225,2.341343403,2.53252697,0.625445068,6.660319805,-5.762506008,13.25287819,8.994581223,6.002988815,5.237990856,5.006343365,5.707642078,4.231333733,4.172437668,6.386348248,6.403903008,4.986098766,4.297586441,3.987039566,2383.831191,209.2955809,2463.186658,150.4033303,4838.924842,527.6327769,0.121202674,0.017235734,0.288255036,0.034894411,19.38658184,12.93518883,14.92321755,16.49154637,15.8886034,17.43643428,47.18910721,4.288672014,3.370282533,2.750584793,2.928506684,1.955370284,1.751884593,4.926402486,gel
-47.04627228,90.98884583,-4.396749496,38.18056488,8.747937202,12.49924374,-0.658006668,11.60541248,-1.987688303,5.943958282,4.874280453,6.334413528,-3.142500162,33.80303955,31.24251556,26.4427433,11.10114288,8.471893311,9.115450859,6.946949005,6.918275833,7.337059975,7.528837204,6.057183743,5.69431591,6.646543026,2343.177303,724.1114408,2459.544603,533.3141587,5051.689453,1637.725194,0.096401743,0.042320123,0.206190556,0.027774299,26.96096277,16.25420035,19.26368239,19.34423488,18.80772042,17.3402096,46.65068713,5.725618469,4.049345993,3.844775371,3.533591929,3.131402974,2.714131135,5.430090417,gel
-41.18799591,93.45456696,-10.33610344,44.31462097,8.191857338,11.64024353,-7.01167202,12.70606041,2.875629187,13.30019951,7.186167717,0.73969245,-10.23508739,38.15861893,32.91017532,20.52968597,12.03799057,7.001966953,6.538330555,6.460469723,5.771468639,6.765689373,5.594951153,5.220229149,7.596867085,8.732943535,2283.280426,712.9399342,2337.975517,500.7471699,4872.798227,1531.140724,0.105055589,0.038094145,0.21766603,0.02781255,26.0770177,14.7215305,20.16471188,21.2908566,19.9318698,17.84285788,47.66609042,5.16203109,3.603405489,3.671209744,3.834658535,3.188449497,3.437590214,5.201568423,gel
-56.90110397,96.8263855,-9.497572899,44.87640762,9.953679085,14.54993057,1.597113729,16.93026352,-1.153188825,2.899626255,-1.315845013,3.114231586,0.761731863,35.55984116,35.75654984,23.17983818,13.77082443,8.817705154,8.807460785,7.823873997,6.111163139,6.870059013,6.11941576,7.249070168,5.870568752,6.16412735,2202.537377,756.9844679,2319.742711,532.7079124,4728.028846,1628.026907,0.099635667,0.04556789,0.198493898,0.032837979,25.56970067,16.22604352,19.90183252,20.84138522,19.81231717,18.64363452,47.37380898,4.590066165,3.594787085,3.600906144,3.053546294,2.84966436,3.347811094,4.891060394,gel
-61.60588074,91.76364136,-10.21775436,14.88559151,20.05137253,5.961221695,-3.556589127,9.107011795,-7.268874168,2.564308643,0.355984271,2.366942883,-4.69271946,28.2844944,17.29621887,11.19956875,7.358118057,5.099851608,5.225979328,4.261547089,5.568623066,5.159903049,4.745518208,7.044076443,4.317044735,6.009083748,2387.443774,470.0881554,2554.944953,291.6198078,5036.450571,1321.502791,0.112207031,0.032471728,0.143616572,0.028694374,21.3215817,16.07587777,18.39062139,17.27389585,20.18719886,19.70867002,46.40577999,4.277953975,3.5909871,3.800049437,3.015800556,2.805768496,3.710393176,4.436282008,gel
-34.14083099,78.88184357,-8.865377426,14.40899181,17.12654305,7.814522743,-2.846684694,4.794388294,-9.040425301,-0.869208336,-2.88202548,3.116000414,-4.957526207,31.00597763,21.20757103,12.66674709,6.695647717,5.938424587,6.820751667,5.949910164,7.888937473,6.264608383,5.078353405,5.175871372,4.733265877,6.610836029,2721.056583,634.9836356,2734.76225,327.4767615,5899.269456,1478.490087,0.125871394,0.042555522,0.163395867,0.034741178,21.1575032,16.10549069,17.17001176,16.36792322,18.85952913,17.85651175,46.68551481,4.355773249,4.278191392,3.963608876,2.553249868,2.991083575,2.666382661,5.083135907,gel
-57.53865051,89.05605316,-8.1559515,11.95578384,20.46814537,8.449808121,-2.985846996,5.585536003,-10.45530701,-0.506919801,-3.915676355,-0.90154326,-3.791747332,24.73346329,13.5442524,13.11707306,6.3293643,7.050812721,5.516446114,6.18854332,6.591571808,4.249752522,5.591421604,6.248996258,6.341670513,6.578537464,2426.81716,403.8611309,2626.119858,309.1112353,5325.409593,1320.925264,0.111008864,0.024359593,0.152120262,0.03135965,20.37576817,15.83405034,18.69684344,17.99688366,21.25847851,19.44494447,46.96026811,3.769254538,4.236240176,3.947653566,2.945645977,3.181473003,2.91712358,4.920954776,gel
8.170424461,84.52945709,-7.034370899,31.458601,-3.046676636,1.971747994,0.203987539,1.62078464,-7.849072456,7.337632179,-6.139048576,-3.090021849,-5.03128767,28.07404327,19.10357285,13.91534996,8.279756546,8.048620224,6.697704315,5.39051199,5.37940836,4.333403587,4.361013889,4.582441807,6.866895676,5.897984505,2552.359677,501.186422,2518.102964,318.8304611,5340.400015,1161.605264,0.124864784,0.035783132,0.243466809,0.034969412,27.06785657,14.68785112,18.14645163,18.9500748,18.1143359,18.1113283,47.67043807,5.162479376,4.004109853,3.921796396,3.894843529,3.199789879,2.339245405,4.452311732,gel
-5.714466572,85.03596497,-3.321528912,36.02080154,0.665891647,9.009572029,0.842747509,-2.15590024,-11.93315029,6.10035944,-6.759036541,-2.428729296,-1.447607875,28.78559494,19.64313126,20.40540695,8.611941338,7.867120743,5.962904453,6.726816177,6.922375202,6.324160099,5.386423111,5.593974113,6.049565792,5.145911694,2540.89229,512.4421051,2505.963723,370.5317518,5313.069411,1228.211217,0.128372897,0.032869285,0.234713018,0.032455221,25.24766377,13.77847697,19.30052547,19.4005912,19.29228077,19.13570746,48.09441194,3.954692496,3.624575066,4.652929751,4.358924937,3.49479498,3.41416165,5.149898129,gel
-30.79680824,82.90680695,0.456201643,44.24307251,-6.102806091,6.04419136,1.349796057,4.480352879,-8.160913467,5.077435017,-9.478325844,-1.326407552,-8.461902618,51.35842514,20.2152977,13.19157028,9.970303535,6.249062538,7.224245548,7.525861263,5.434400558,6.188633442,4.79230547,4.752509594,3.623666525,6.446929932,2509.369804,571.0381675,2443.72147,330.1371267,5141.383526,1199.72187,0.132632212,0.03951321,0.215457126,0.054460119,24.44721669,15.24884488,20.67807127,23.66957887,22.23233313,20.29730541,48.35671189,4.59849671,3.742983283,4.008544155,3.627982875,2.990266721,3.030922633,5.199959376,gel
-5.788088799,61.17658615,-24.20251274,32.29146957,28.33469391,16.18431091,4.632131577,11.93982315,-4.560446262,3.035663605,-8.966252327,-0.967083216,-5.005378723,21.71839333,14.87157917,15.41835022,9.887237549,9.40258503,7.31608057,5.056131363,6.314679623,8.297496796,4.810147762,4.884449005,4.088517189,5.075971603,2737.226568,412.3065536,2481.779272,313.5059756,5456.016752,1131.37234,0.155187049,0.031249323,0.285311937,0.032128856,22.2926648,19.09421335,20.04006718,20.70022272,24.38905242,20.28571757,48.67988731,4.439790531,4.505940573,4.02878224,2.677678579,3.002609686,1.845758007,5.351848647,gel
21.3353157,57.25587082,-50.58031845,35.06747818,22.52970695,16.39685249,4.792370796,15.78571224,-10.1193676,9.675655365,-3.310445547,7.243765354,4.448998928,13.53974724,13.64966488,13.18466663,9.531486511,6.785974503,8.181442261,5.045401573,5.562468529,4.040913582,4.218690872,4.717677593,5.424793243,4.296551228,2825.998525,335.7589749,2221.747343,292.3613357,5077.446477,1027.954106,0.18967473,0.025668002,0.289342016,0.038927171,23.34701636,14.38643852,16.68889448,19.68112436,20.98450227,21.57913288,51.90892272,4.672785417,3.138681067,3.602074871,2.574357111,2.473247592,2.136751234,6.349289781,gel
16.24053764,68.56257629,-44.79528427,37.10533142,15.92512798,14.77393532,-0.486864954,14.15599442,-11.68387032,7.617699146,-6.714285851,0.899785459,-1.184683681,23.4025116,16.58729935,12.14328289,9.577437401,7.220799446,7.474703789,4.551974297,5.170714378,5.852213383,7.218759537,7.400428295,6.951425552,4.700863838,2665.359262,340.5107497,2196.174314,264.3560509,4873.129507,965.4423684,0.166289814,0.023468232,0.288785428,0.04968968,22.84258258,17.11033923,19.62071878,20.15202832,21.12320116,19.84645337,51.29427554,4.791227713,3.514470939,3.611674469,3.18621644,3.321551856,2.118312778,5.858045646,gel
-39.54491425,105.5364761,-22.08529091,26.05042076,5.080899715,9.734513283,-3.920949221,4.702732563,0.278529823,-1.607042313,-9.961242676,-3.687364817,-10.34394836,31.67881966,23.40072823,17.4970665,6.412160873,8.745224953,6.755713463,6.766999722,4.190627098,5.534627438,3.650813103,4.313637733,4.946352482,4.186336994,2018.092358,452.9177655,2206.565646,344.3910859,4141.911621,1088.838415,0.084033203,0.029863305,0.203013808,0.042623818,26.22430961,15.88484977,15.75533022,16.64711511,17.436176,16.9295507,46.43633126,4.40136592,3.831465433,3.562512577,2.623856773,2.152152493,2.086462909,4.696580566,gel
-47.71073532,118.6523895,-29.3969593,45.85435486,2.604518175,10.16983509,-3.667227507,8.35021019,11.18468666,5.945668697,3.159731865,6.152848721,-0.913297236,39.81293869,31.94258308,29.38646507,12.31352711,6.543768406,6.384264469,7.278287411,4.954974651,5.183648109,4.842806339,4.834760666,3.284261942,4.523182392,1891.942639,515.0887957,1990.519525,481.5084927,3952.585074,1199.013677,0.092311448,0.024395148,0.226822346,0.034406051,24.56647686,14.37011601,20.73153492,15.61900334,21.61325151,22.01908684,46.5547696,5.432815398,3.472087065,3.717114664,2.915976801,2.877175587,4.520326996,4.706760565,gel
-63.93922806,125.6516342,-28.08988953,45.63481903,9.837615013,13.05365562,-1.464289188,5.189962864,-4.385336876,-3.094322681,-1.439182639,0.917803705,-4.181750774,39.38851547,35.26179504,29.10586548,13.79602718,6.909695625,7.856986523,6.881267548,4.828386784,4.415260792,5.133153439,4.480532646,5.1426301,4.743730545,1725.623772,583.592176,1931.797296,532.8478312,3652.44535,1309.01264,0.065354567,0.02951022,0.234331548,0.038491089,27.20066572,14.34450611,19.24904885,18.11469221,18.28971529,20.98176646,46.66204873,5.772704421,3.752806167,3.559711123,3.222510294,2.585050954,4.881533645,5.117127261,gel
-74.69499207,112.607132,-14.4013834,43.75884628,15.59632874,3.879508972,10.13371944,10.59287167,4.542365074,-0.396648109,-0.612795293,6.188602448,-5.044018745,37.05672836,23.073452,14.48603439,11.58892632,10.3649826,6.885771751,9.809389114,5.020286083,7.498091698,6.721888542,6.435006142,5.967505932,5.699831009,1741.814076,498.0221774,2112.989262,394.4791326,3609.130484,1122.411796,0.064776142,0.020776975,0.207219988,0.046715703,25.32647706,19.46955722,19.70107713,20.96565077,20.30082428,20.58659998,47.11424612,6.067645709,4.682651551,5.465663617,4.148501924,3.64669229,3.981311272,4.336480006,gel
-44.35394287,103.6915131,-19.16508675,43.51940918,18.36639404,7.309220314,6.541610718,13.07006741,3.803676844,2.985481501,0.045922484,5.16159296,-5.646460533,27.28343391,19.84199333,13.38000774,6.392363071,7.695139408,7.208338737,8.688540459,5.205692291,4.957579136,4.462516308,4.947010994,6.238167286,6.46254015,1935.812728,376.3449958,2191.317818,298.1413656,3895.604905,891.3364307,0.079465895,0.019079561,0.219830409,0.049752899,24.74713612,16.41955485,18.44204939,19.79058001,19.14618186,18.74454117,47.72499574,5.10076726,3.469834048,4.227792701,4.018553236,2.724359651,2.901667274,4.98978352,gel
